year,month,month_num,date,nationality,female,male,undefined,total
2016,Enero,1,1/1/2016,Montenegro,0,2,0,2
2016,Enero,1,1/1/2016,Mozambique,1,1,0,2
2016,Enero,1,1/1/2016,Myanmar,0,4,0,4
2016,Enero,1,1/1/2016,Nepal,2,4,0,6
2016,Enero,1,1/1/2016,Nicaragua,111,109,0,220
2016,Enero,1,1/1/2016,Nigeria,5,18,0,23
2016,Enero,1,1/1/2016,Noruega,172,240,0,412
2016,Enero,1,1/1/2016,Nueva Zelanda,82,151,0,233
2016,Enero,1,1/1/2016,Oman,0,1,0,1
2016,Enero,1,1/1/2016,Pakistan,8,15,0,23
2016,Enero,1,1/1/2016,Panama,2869,3060,0,5929
2016,Enero,1,1/1/2016,Paraguay,357,321,0,678
2016,Enero,1,1/1/2016,Peru,4980,6146,0,11126
2016,Enero,1,1/1/2016,Palestina,1,1,0,2
2016,Enero,1,1/1/2016,Polonia,192,322,0,514
2016,Enero,1,1/1/2016,Portugal,419,774,0,1193
2016,Enero,1,1/1/2016,Qatar,0,3,0,3
2016,Enero,1,1/1/2016,Reino Unido de Gran Bretaña e Irlanda del Norte,2142,3368,0,5510
2016,Enero,1,1/1/2016,Republica CentroÁfricana,5,0,0,5
2016,Enero,1,1/1/2016,Federacion de Rusia,318,429,0,747
2016,Enero,1,1/1/2016,Republica Dominicana,495,716,0,1211
2016,Enero,1,1/1/2016,Rumania,70,113,0,183
2016,Enero,1,1/1/2016,San Cristobal y Nevis,2,4,0,6
2016,Enero,1,1/1/2016,San  Vicente y las Granadinas,0,4,0,4
2016,Enero,1,1/1/2016,Santa Lucia,6,3,0,9
2016,Enero,1,1/1/2016,Santa Sede/Ciudad del Vaticano,0,2,0,2
2016,Enero,1,1/1/2016,Senegal,1,1,0,2
2016,Enero,1,1/1/2016,Serbia,21,37,0,58
2016,Enero,1,1/1/2016,Sierra Leona,0,2,0,2
2016,Enero,1,1/1/2016,Singapur,22,39,0,61
2016,Enero,1,1/1/2016,Republica Árabe Siria,0,3,0,3
2016,Enero,1,1/1/2016,Sri Lanka,2,3,0,5
2016,Enero,1,1/1/2016,Sudafrica,59,95,0,154
2016,Enero,1,1/1/2016,Suecia,341,522,0,863
2016,Enero,1,1/1/2016,Suiza,680,1024,0,1704
2016,Enero,1,1/1/2016,Surinam,14,25,0,39
2016,Enero,1,1/1/2016,Taiwan,65,96,0,161
2016,Enero,1,1/1/2016,Tailandia,9,6,0,15
2016,Enero,1,1/1/2016,Tanzania,0,2,0,2
2016,Enero,1,1/1/2016,Trinidad y Tobago,27,77,0,104
2016,Enero,1,1/1/2016,Tunez,1,11,0,12
2016,Enero,1,1/1/2016,Turquia,50,180,0,230
2016,Enero,1,1/1/2016,Ucrania,37,59,0,96
2016,Enero,1,1/1/2016,Uganda,1,2,0,3
2016,Enero,1,1/1/2016,Uruguay,393,535,0,928
2016,Enero,1,1/1/2016,Venezuela,10712,12115,0,22827
2016,Enero,1,1/1/2016,Vietnam,1,8,0,9
2016,Enero,1,1/1/2016,Republica Árabe de Yemen,0,1,0,1
2016,Enero,1,1/1/2016,Zambia,1,1,0,2
2016,Enero,1,1/1/2016,Zimbabue,2,6,0,8
2016,Enero,1,1/1/2016,Anguila/Territorio Britanico de Ultramar,0,1,0,1
2016,Enero,1,1/1/2016,Desconocido,43,103,0,146
2016,Febrero,2,2/1/2016,Afganistan,0,1,0,1
2016,Febrero,2,2/1/2016,Albania,3,2,0,5
2016,Febrero,2,2/1/2016,Alemania,2392,3458,0,5850
2016,Febrero,2,2/1/2016,Andorra,3,12,0,15
2016,Febrero,2,2/1/2016,Angola,0,1,0,1
2016,Febrero,2,2/1/2016,Antigua y Barbuda,4,8,0,12
2016,Febrero,2,2/1/2016,Paises Bajos,1388,2156,0,3544
2016,Febrero,2,2/1/2016,Arabia Saudita,0,8,0,8
2016,Febrero,2,2/1/2016,Argelia,3,4,0,7
2016,Febrero,2,2/1/2016,Argentina,6185,7317,0,13502
2016,Febrero,2,2/1/2016,Republica de Armenia,2,8,0,10
2016,Febrero,2,2/1/2016,Aruba,1,2,0,3
2016,Febrero,2,2/1/2016,Australia,407,731,0,1138
2016,Febrero,2,2/1/2016,Austria,296,430,0,726
2016,Febrero,2,2/1/2016,Azerbaiyan,1,3,0,4
2016,Febrero,2,2/1/2016,Bahamas,6,6,0,12
2016,Febrero,2,2/1/2016,Bahrein,1,2,0,3
2016,Febrero,2,2/1/2016,Bangladesh,1,2,0,3
2016,Febrero,2,2/1/2016,Barbados,12,14,0,26
2016,Febrero,2,2/1/2016,Republica de Belarus,29,80,0,109
2016,Febrero,2,2/1/2016,Belgica,256,515,0,771
2016,Febrero,2,2/1/2016,Belice,5,15,0,20
2016,Febrero,2,2/1/2016,Bermudas/Territorio Britanico de Ultramar,1,3,0,4
2016,Febrero,2,2/1/2016,Bolivia,627,729,0,1356
2016,Febrero,2,2/1/2016,Bosnia y Herzegovina,1,0,0,1
2016,Febrero,2,2/1/2016,Brasil,8964,9161,0,18125
2016,Febrero,2,2/1/2016,Bulgaria,50,51,0,101
2016,Febrero,2,2/1/2016,Cabo Verde,2,2,0,4
2016,Febrero,2,2/1/2016,Islas Caiman/Territorio Britanico de Ultramar,5,1,0,6
2016,Febrero,2,2/1/2016,Camerun,0,5,0,5
2016,Febrero,2,2/1/2016,Canada,2261,3054,0,5315
2016,Febrero,2,2/1/2016,España,2734,6340,0,9074
2016,Febrero,2,2/1/2016,Republica Democratica del Congo,2,2,0,4
2016,Febrero,2,2/1/2016,Republica de Corea,292,506,0,798
2016,Febrero,2,2/1/2016,Costa de Marfil,0,7,0,7
2016,Febrero,2,2/1/2016,Costa Rica,885,1300,0,2185
2016,Febrero,2,2/1/2016,Croacia,26,60,0,86
2016,Febrero,2,2/1/2016,Cuba,146,265,0,411
2016,Febrero,2,2/1/2016,Republica Checa,62,127,0,189
2016,Febrero,2,2/1/2016,Chile,6386,6492,0,12878
2016,Febrero,2,2/1/2016,China,354,701,0,1055
2016,Febrero,2,2/1/2016,Chipre,6,4,0,10
2016,Febrero,2,2/1/2016,Dinamarca,210,326,0,536
2016,Febrero,2,2/1/2016,Dominica,0,7,0,7
2016,Febrero,2,2/1/2016,Ecuador,5652,7451,0,13103
2016,Febrero,2,2/1/2016,Egipto,5,35,0,40
2016,Febrero,2,2/1/2016,El Salvador,778,1095,0,1873
2016,Febrero,2,2/1/2016,Emiratos Árabes,5,67,0,72
2016,Febrero,2,2/1/2016,Eslovaquia,26,32,0,58
2016,Febrero,2,2/1/2016,Eslovenia,33,39,0,72
2016,Febrero,2,2/1/2016,Estados Unidos de America,14717,25947,0,40664
2016,Febrero,2,2/1/2016,Estonia,8,13,0,21
2016,Febrero,2,2/1/2016,Etiopia,1,1,0,2
2016,Febrero,2,2/1/2016,Islas Fiji,0,1,0,1
2016,Febrero,2,2/1/2016,Filipinas,128,344,0,472
2016,Febrero,2,2/1/2016,Finlandia,65,93,0,158
2016,Febrero,2,2/1/2016,Francia,2426,3597,0,6023
2016,Febrero,2,2/1/2016,Gabon,0,1,0,1
2016,Febrero,2,2/1/2016,Georgia,2,20,0,22
2016,Febrero,2,2/1/2016,Ghana,1,14,0,15
2016,Febrero,2,2/1/2016,Granada,2,2,0,4
2016,Febrero,2,2/1/2016,Grecia,30,115,0,145
2016,Febrero,2,2/1/2016,Guatemala,484,992,0,1476
2016,Febrero,2,2/1/2016,Guyana,11,7,0,18
2016,Febrero,2,2/1/2016,Haiti,3,16,0,19
2016,Febrero,2,2/1/2016,Honduras,283,384,0,667
2016,Febrero,2,2/1/2016,Hong Kong,0,1,0,1
2016,Febrero,2,2/1/2016,Hungria,43,55,0,98
2016,Febrero,2,2/1/2016,India,74,483,0,557
2016,Febrero,2,2/1/2016,Indonesia,13,24,0,37
2016,Febrero,2,2/1/2016,Iraq,0,2,0,2
2016,Febrero,2,2/1/2016,Iran,5,12,0,17
2016,Febrero,2,2/1/2016,Republica de Irlanda,118,264,0,382
2016,Febrero,2,2/1/2016,Islandia,12,16,0,28
2016,Febrero,2,2/1/2016,Israel,207,703,0,910
2016,Febrero,2,2/1/2016,Italia,1059,2566,0,3625
2016,Febrero,2,2/1/2016,Jamaica,31,43,0,74
2016,Febrero,2,2/1/2016,Japon,320,662,0,982
2016,Febrero,2,2/1/2016,Jordania,1,5,0,6
2016,Febrero,2,2/1/2016,Kazajistan,9,3,0,12
2016,Febrero,2,2/1/2016,Kenia,8,18,0,26
2016,Febrero,2,2/1/2016,Kiribati,0,1,0,1
2016,Febrero,2,2/1/2016,Kuwait,2,5,0,7
2016,Febrero,2,2/1/2016,Republica de Kosovo,3,2,0,5
2016,Febrero,2,2/1/2016,Letonia,14,30,0,44
2016,Febrero,2,2/1/2016,Lituania,34,35,0,69
2016,Febrero,2,2/1/2016,Libano,16,13,0,29
2016,Febrero,2,2/1/2016,Liechtenstein,1,2,0,3
2016,Febrero,2,2/1/2016,Luxemburgo,10,12,0,22
2016,Febrero,2,2/1/2016,Macedonia,1,2,0,3
2016,Febrero,2,2/1/2016,Madagascar,3,0,0,3
2016,Febrero,2,2/1/2016,Malasia,33,25,0,58
2016,Febrero,2,2/1/2016,Mali,0,2,0,2
2016,Febrero,2,2/1/2016,Malta,9,23,0,32
2016,Febrero,2,2/1/2016,Marruecos,9,12,0,21
2016,Febrero,2,2/1/2016,Mauricio,0,3,0,3
2016,Febrero,2,2/1/2016,Mexico,3523,7178,0,10701
2016,Febrero,2,2/1/2016,Republica de Moldavia,2,5,0,7
2016,Febrero,2,2/1/2016,Monaco,4,0,0,4
2016,Febrero,2,2/1/2016,Mongolia,2,0,0,2
2016,Febrero,2,2/1/2016,Montenegro,1,2,0,3
2016,Febrero,2,2/1/2016,Mozambique,2,0,0,2
2016,Febrero,2,2/1/2016,Myanmar,1,9,0,10
2016,Febrero,2,2/1/2016,Nepal,1,3,0,4
2016,Febrero,2,2/1/2016,Nicaragua,115,115,0,230
2016,Febrero,2,2/1/2016,Nigeria,6,7,0,13
2016,Febrero,2,2/1/2016,Noruega,135,221,0,356
2016,Febrero,2,2/1/2016,Nueva Zelanda,67,132,0,199
2016,Febrero,2,2/1/2016,Oman,0,3,0,3
2016,Febrero,2,2/1/2016,Pakistan,4,20,0,24
2016,Febrero,2,2/1/2016,Panama,4724,4333,0,9057
2016,Febrero,2,2/1/2016,Paraguay,377,317,0,694
2016,Febrero,2,2/1/2016,Peru,6103,6902,0,13005
2016,Febrero,2,2/1/2016,Palestina,0,5,0,5
2016,Febrero,2,2/1/2016,Polonia,230,333,0,563
2016,Febrero,2,2/1/2016,Portugal,276,654,0,930
2016,Febrero,2,2/1/2016,Reino Unido de Gran Bretaña e Irlanda del Norte,1391,2628,0,4019
2016,Febrero,2,2/1/2016,Republica CentroÁfricana,0,1,0,1
2016,Febrero,2,2/1/2016,Federacion de Rusia,203,278,0,481
2016,Febrero,2,2/1/2016,Republica Dominicana,495,712,0,1207
2016,Febrero,2,2/1/2016,Rumania,61,99,0,160
2016,Febrero,2,2/1/2016,Rwanda,1,1,0,2
2016,Febrero,2,2/1/2016,San Cristobal y Nevis,0,2,0,2
2016,Febrero,2,2/1/2016,San Marino,1,2,0,3
2016,Febrero,2,2/1/2016,San  Vicente y las Granadinas,0,1,0,1
2016,Febrero,2,2/1/2016,Santa Lucia,1,5,0,6
2016,Febrero,2,2/1/2016,Santa Sede/Ciudad del Vaticano,0,1,0,1
2016,Febrero,2,2/1/2016,Senegal,0,3,0,3
2016,Febrero,2,2/1/2016,Serbia,10,23,0,33
2016,Febrero,2,2/1/2016,Sierra Leona,2,0,0,2
2016,Febrero,2,2/1/2016,Singapur,13,21,0,34
2016,Febrero,2,2/1/2016,Republica Árabe Siria,0,2,0,2
2016,Febrero,2,2/1/2016,Sri Lanka,4,2,0,6
2016,Febrero,2,2/1/2016,Sudafrica,44,150,0,194
2016,Febrero,2,2/1/2016,Sudan,0,2,0,2
2016,Febrero,2,2/1/2016,Suecia,297,432,0,729
2016,Febrero,2,2/1/2016,Suiza,660,985,0,1645
2016,Febrero,2,2/1/2016,Surinam,22,37,0,59
2016,Febrero,2,2/1/2016,Taiwan,73,80,0,153
2016,Febrero,2,2/1/2016,Republica de Tayikistan,0,2,0,2
2016,Febrero,2,2/1/2016,Tailandia,18,6,0,24
2016,Febrero,2,2/1/2016,Tanzania,2,0,0,2
2016,Febrero,2,2/1/2016,Togo,1,2,0,3
2016,Febrero,2,2/1/2016,Trinidad y Tobago,24,75,0,99
2016,Febrero,2,2/1/2016,Tunez,2,5,0,7
2016,Febrero,2,2/1/2016,Turquia,47,162,0,209
2016,Febrero,2,2/1/2016,Ucrania,26,72,0,98
2016,Febrero,2,2/1/2016,Uganda,2,3,0,5
2016,Febrero,2,2/1/2016,Uruguay,295,497,0,792
2016,Febrero,2,2/1/2016,Uzbekistan,1,2,0,3
2016,Febrero,2,2/1/2016,Venezuela,7632,9835,0,17467
2016,Febrero,2,2/1/2016,Vietnam,4,2,0,6
2016,Febrero,2,2/1/2016,Republica Árabe de Yemen,0,1,0,1
2016,Febrero,2,2/1/2016,Zambia,1,2,0,3
2016,Febrero,2,2/1/2016,Zimbabue,0,1,0,1
2016,Febrero,2,2/1/2016,Anguila/Territorio Britanico de Ultramar,0,1,0,1
2016,Febrero,2,2/1/2016,Desconocido,52,121,0,173
